id,group,category,cer,utmos,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,dnsmos_p808,rtf,synth_seconds,audio_seconds,transcript
A11,pure_khmer,medium,0.8095238095238095,2.816164493560791,3.437820444020606,4.200691126159001,3.2451769448970915,3.7909948428471885,0.0096,0.0746,7.744,បង្សាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រា�
A12,pure_khmer,medium,1.077922077922078,2.8121955394744873,3.4064659827393178,4.187421639507579,3.204472067813003,3.512244769505092,0.0092,0.0739,8.032,ខ្លាប់ការស្លាប់ការស្លាប់ការស្លាប់ការស្លាប់ការស្លាប់ការស្លាប់ការស្លាប់ការស្លាប់ការស្លាប់ការស្លាប់ការស
A13,pure_khmer,medium,0.9746835443037974,2.8435351848602295,3.3229481459456607,4.155813838393407,3.113757713489111,3.8023176193237305,0.0096,0.0708,7.408,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A14,pure_khmer,medium,1.1081081081081081,3.13153076171875,3.5018407674760303,4.116579304883063,3.277288156828815,3.6559343338012695,0.0098,0.0659,6.72,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
A15,pure_khmer,medium,0.9052631578947369,2.7501285076141357,3.496727520198652,4.179035934586205,3.295754475153671,3.8817547857761383,0.0091,0.0778,8.544,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A16,pure_khmer,medium,0.9247311827956989,2.793532371520996,3.60001027834033,4.181643257914261,3.380507557056359,3.6761007010936737,0.0089,0.0785,8.832,ន្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
A17,pure_khmer,medium,0.8426966292134831,3.1391401290893555,3.5498871038012245,4.151698817364599,3.31241854181069,3.4045501351356506,0.01,0.0664,6.64,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A18,pure_khmer,medium,0.8315789473684211,2.800662040710449,3.4188798535641336,4.100204951147856,3.1768188190873303,3.606776863336563,0.0084,0.0755,8.944,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A19,pure_khmer,medium,0.8061224489795918,3.0263471603393555,3.501486809987828,4.151666522728568,3.28745762439245,3.7753575642903647,0.009,0.0708,7.904,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A20,pure_khmer,medium,0.8137254901960784,2.617262363433838,3.518819319624839,4.190268613134552,3.320945909976209,3.724313259124756,0.0093,0.0764,8.256,ស្សាស់ក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទៅក្នៃទ�
A21,pure_khmer,medium,0.9058823529411765,2.6179637908935547,3.3323795138710706,4.170968257294281,3.127175232838418,3.7567720072610036,0.0087,0.0703,8.048,ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A22,pure_khmer,medium,0.82,3.020303726196289,3.6658684047101033,4.2238044411167,3.4716235929019796,4.040811061859131,0.0082,0.086,10.448,បាន្លាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្�
A23,pure_khmer,medium,0.8764044943820225,2.706204652786255,3.4599145231686252,4.193879296128051,3.258534707290289,3.646760034561157,0.0091,0.068,7.488,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A24,pure_khmer,medium,0.7345132743362832,2.6478826999664307,3.560263217422799,4.243963126837597,3.3844287768292096,3.7478249073028564,0.0085,0.0895,10.528,ន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A25,pure_khmer,medium,0.7894736842105263,2.520904302597046,3.3783692800945326,4.193573869202719,3.192039016340572,3.609241485595703,0.0087,0.0809,9.328,បាន្តែលកម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប�
A26,pure_khmer,long_complex,0.7638190954773869,2.5573225021362305,3.495404808205462,4.178277265342999,3.272708428620262,3.6248194641537137,0.0079,0.1446,18.272,ដែល្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រ
A27,pure_khmer,long_complex,0.8198757763975155,2.771510601043701,3.54241559819615,4.170334191966397,3.341953021610013,3.8016762733459473,0.0081,0.1218,15.104,ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្�
A28,pure_khmer,long_complex,0.8148148148148148,2.221381187438965,3.4728219886359595,4.181454972725808,3.2553750710474527,3.4431905448436737,0.0079,0.1368,17.248,និងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្ន
A29,pure_khmer,long_complex,0.8202247191011236,2.457456111907959,3.4581176317388165,4.195103409696968,3.2520325696779224,3.529397760118757,0.008,0.1305,16.24,ខ្លាក់ក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្ន�
A30,pure_khmer,long_complex,0.7904191616766467,2.5971298217773438,3.349196405670062,4.1605665046355185,3.1388171174043324,4.044472754001617,0.0082,0.1136,13.792,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A31,pure_khmer,long_complex,0.7756410256410257,2.627595901489258,3.5241197319008593,4.186277379552825,3.337931268096726,3.6213574409484863,0.008,0.126,15.728,បាន្តាក្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A32,pure_khmer,long_complex,0.7834394904458599,2.2823729515075684,3.4452615659036168,4.176292088469853,3.2339014569273012,3.6091978549957275,0.0082,0.1198,14.544,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A33,pure_khmer,long_complex,0.803680981595092,2.770263195037842,3.503803748270213,4.17842001791752,3.2962371374866217,3.8918879985809327,0.0081,0.116,14.272,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A34,pure_khmer,question,1.9767441860465116,3.3759446144104004,3.535439224218445,4.151541194432547,3.3061346296878154,3.4848967790603638,0.0132,0.0452,3.424,ដែលក្នឹងដែលកម្នឹងដែលកម្នឹងដែលកម្នឹងដែលកម្នឹងដែលកម្នឹងដែលកម្នឹងដែលកម្នឹងដែលកម្នឹងដែលកម្នឹងដែលកម្នឹងដ�
A35,pure_khmer,question,1.4193548387096775,2.889641523361206,3.3912918029738934,4.230555683999934,3.240110553632819,3.7185330390930176,0.0109,0.059,5.424,ហើយន្តាន់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក�
A36,pure_khmer,question,1.6346153846153846,3.196751117706299,3.6469059376082003,4.202011126005873,3.4559196701675576,3.859304189682007,0.0106,0.0572,5.408,ដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែ�
A37,pure_khmer,question,1.3157894736842106,2.6873619556427,3.4794136961082156,4.156699102176436,3.26123915006589,3.261086583137512,0.0103,0.0601,5.84,ន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A38,pure_khmer,question,1.5614035087719298,2.729055166244507,3.5060526987286305,4.198758802030996,3.297330098307849,3.570330172777176,0.011,0.0468,4.272,ដែលក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្�
A39,pure_khmer,question,1.3666666666666667,3.5145206451416016,3.392928075923537,4.1480050751060284,3.1631316675389343,3.5761923789978027,0.0106,0.0551,5.2,ហើយម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រ�
A40,pure_khmer,question,2.0232558139534884,3.3583595752716064,3.1236282021180717,4.087472816893164,2.8853776374324647,2.98950990041097,0.0125,0.047,3.76,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A41,pure_khmer,exclamatory,3.625,3.2964463233947754,3.142319410246798,4.1109161988735465,2.922528319873235,2.9316327571868896,0.0162,0.0399,2.464,បាន្តាក្បាន់ទាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្លាំព្ល�
A42,pure_khmer,exclamatory,1.7954545454545454,2.7078893184661865,3.4039571215762785,4.148594820185335,3.1880083694017793,3.445961856842041,0.0124,0.045,3.632,ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A43,pure_khmer,exclamatory,2.4857142857142858,3.1426169872283936,3.449343384155249,4.107930504781845,3.1977124481153223,3.809791633061,0.0116,0.0479,4.112,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
A44,pure_khmer,exclamatory,2.4594594594594597,3.2908124923706055,3.360466541706442,4.148795863998817,3.1526659544062294,3.584559977054596,0.0112,0.0501,4.48,ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A45,pure_khmer,exclamatory,1.2758620689655173,2.4325599670410156,3.143348933939979,4.150376291227284,2.951821460811259,3.784936308860779,0.0105,0.0582,5.568,ខ្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប�
A46,pure_khmer,numbers_dates,0.8539325842696629,2.881289482116699,3.4553504321086175,4.185364487163981,3.2544490403850523,3.6678929328918457,0.0088,0.0845,9.6,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
A47,pure_khmer,numbers_dates,1.0277777777777777,3.1256563663482666,3.604229826727432,4.182108586619387,3.381607301546952,3.940425157546997,0.0106,0.0639,6.016,ជាក្នាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រ�
A48,pure_khmer,numbers_dates,1.0684931506849316,2.936368703842163,3.670297856429436,4.2091912376675085,3.4818008403263065,3.82157826423645,0.0102,0.0621,6.064,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
A49,pure_khmer,numbers_dates,0.9885057471264368,2.964306592941284,3.2057829247615515,4.156046404840027,3.0126518451305326,3.9817013343175254,0.0095,0.0723,7.616,បាន្តាប់ការបស្សាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
A50,pure_khmer,numbers_dates,0.8181818181818182,2.939669370651245,3.5308738578742846,4.1766740615459215,3.3143020925481874,3.8212394416332245,0.009,0.0775,8.656,បាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្តែបាន្ត�
B01,code_switched,single_word,0.9302325581395349,2.7106857299804688,3.501153495134152,4.154309922667652,3.302832424407068,3.847020673751831,0.0097,0.0701,7.232,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B02,code_switched,single_word,0.974025974025974,2.9083375930786133,3.3640322382330115,4.137974731874677,3.130236960878452,3.6362878481547036,0.0101,0.0644,6.4,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B03,code_switched,single_word,0.9310344827586207,2.718137502670288,3.3007828632631617,4.1547184108981625,3.0811116189124497,4.047330447605678,0.0087,0.0702,8.048,ខ្លាប់ក្នឹងស្សាប់ក្នឹងស្រាប់ក្នឹងស្រាប់ក្នឹងស្រាប់ក្នឹងស្រាប់ក្នឹងស្រាប់ក្នឹងស្រាប់ក្នឹងស្រាប់ក្ន�
B04,code_switched,single_word,0.9629629629629629,2.925102472305298,3.339195788112462,4.176348883150905,3.1443032459960047,3.7100683450698853,0.0095,0.0625,6.592,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B05,code_switched,single_word,1.891304347826087,3.4725465774536133,3.4883863712166883,4.1498641485787875,3.2641008092381396,3.793023496866226,0.0109,0.0491,4.496,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B06,code_switched,single_word,1.4385964912280702,2.983532190322876,3.494062781245578,4.177759303094784,3.2854225342317473,3.8773823579152427,0.0101,0.0621,6.144,បាន្តែមានកម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រ�
B07,code_switched,single_word,1.082191780821918,2.5768532752990723,3.2889367578504545,4.176587675928398,3.096406851269397,3.596470832824707,0.0096,0.0662,6.88,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B08,code_switched,single_word,0.9302325581395349,2.6804935932159424,3.4064405567287253,4.184748319732183,3.203432142691315,3.7189000248908997,0.0095,0.0629,6.608,ដែលក្នឹងស្សាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រ�
B09,code_switched,single_word,0.9861111111111112,2.8317344188690186,3.5875147207301787,4.184553137912403,3.3744128916685163,3.9226765632629395,0.0106,0.0599,5.664,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B10,code_switched,single_word,1.0256410256410255,2.99965500831604,3.3963371834615077,4.1380263572834615,3.1848845274774193,4.0650612115859985,0.01,0.0657,6.56,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B11,code_switched,single_word,1.0394736842105263,2.8195953369140625,3.572116732484489,4.176378612004579,3.3651104272607832,3.980139891306559,0.0096,0.0593,6.192,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B12,code_switched,single_word,1.5,3.314338445663452,3.4718465338268434,4.162801393702071,3.263690183414461,3.7259204387664795,0.0107,0.0556,5.184,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B13,code_switched,single_word,1.4285714285714286,3.418243646621704,3.2901789853451517,4.11650677170694,3.0572763700709644,3.637247323989868,0.0095,0.0572,6.016,ចាន្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការប�
B14,code_switched,single_word,1.2388059701492538,2.876070737838745,3.4413624108813408,4.111404665678528,3.213718336027638,3.6417932510375977,0.0098,0.0573,5.872,ជាស្ស្សាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក�
B15,code_switched,single_word,1.375,3.423646926879883,3.5233768098818854,4.157381051201383,3.3112020680184626,3.6950368881225586,0.0104,0.051,4.896,ខ្លាប់ការស្លាប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់�
B16,code_switched,short_phrase,1.1323529411764706,3.1564292907714844,3.637375321170858,4.235073039974418,3.4657739153935663,3.66572105884552,0.0096,0.056,5.808,ខ្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប�
B17,code_switched,short_phrase,0.975,2.645791530609131,3.3260942226365215,4.11443794689872,3.0783165984702507,3.3501160939534507,0.0095,0.0594,6.224,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B18,code_switched,short_phrase,0.9529411764705882,3.21561598777771,3.381266342566227,4.171412570024959,3.178314276039139,4.045823097229004,0.01,0.0541,5.392,ន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B19,code_switched,short_phrase,0.9767441860465116,2.8218438625335693,3.5006320182545205,4.173938194766476,3.2879543486206466,3.634644031524658,0.0096,0.0586,6.08,ខ្លាប់ក្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
B20,code_switched,short_phrase,0.9878048780487805,3.501129627227783,3.391381400517316,4.1906746700433075,3.2102867928444927,3.9676310221354165,0.0096,0.0581,6.032,ជាក្រាប់ទាំព្រាប់ទាំព្រាប់ទាំព្រាប់ទាំព្រាប់ទាំព្រាប់ទាំព្រាប់ទាំព្រាប់ទាំព្រាប់ទាំព្រាប់ទាំព្រ�
B21,code_switched,short_phrase,1.035294117647059,3.2075419425964355,3.543213671584722,4.183942606031522,3.327162641216843,3.9187700748443604,0.0101,0.064,6.352,ខ្លាប់ក្នុងស្សាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្ន
B22,code_switched,short_phrase,1.1369863013698631,3.016108989715576,3.454810807126366,4.140317918321031,3.2179218548655655,3.853943347930908,0.0101,0.0555,5.472,ជាម្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រ�
B23,code_switched,short_phrase,0.8269230769230769,2.807194709777832,3.3761117501590427,4.159745181166691,3.1651126680344195,4.034694075584412,0.0089,0.0712,7.968,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B24,code_switched,short_phrase,1.2058823529411764,3.041862964630127,3.494262462259984,4.192730445751756,3.3031916098303924,3.852832615375519,0.0093,0.0613,6.56,ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
