id,group,category,cer,utmos,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,dnsmos_p808,rtf,synth_seconds,audio_seconds,transcript
A17,pure_khmer,medium,0.8314606741573034,2.5241308212280273,3.0200573823944388,3.707655834817865,2.6675559378710765,3.9512903292973838,0.7429,5.795,7.8,បង្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រា�
A18,pure_khmer,medium,0.8315789473684211,2.562652587890625,3.5684138290027434,4.088759821944256,3.2850212460541806,3.4586195945739746,0.7391,6.9479,9.4,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A19,pure_khmer,medium,0.8775510204081632,2.692918300628662,3.657676745292941,4.101112251743696,3.3953592382400206,4.1876380443573,0.7452,5.6635,7.6,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
A20,pure_khmer,medium,0.7843137254901961,2.6372833251953125,3.407317707963268,4.167085440327966,3.1352036347596877,3.9777848720550537,0.7426,7.1884,9.68,ខ្លាស់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុ�
A21,pure_khmer,medium,0.9647058823529412,3.051279306411743,3.6751235880013926,4.166336916176801,3.4664935019104806,4.119662284851074,0.738,7.0557,9.56,បង្រាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស�
A22,pure_khmer,medium,0.87,2.9725232124328613,3.7002569737289424,4.183518087601771,3.475105108957539,4.0129921436309814,0.7395,8.4003,11.36,បង្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប�
A23,pure_khmer,medium,0.8764044943820225,2.5940210819244385,3.5500723982866274,3.989426918804773,3.2596477998288393,4.101226261683872,0.7418,6.0535,8.16,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A24,pure_khmer,medium,0.7345132743362832,3.148211717605591,3.6746351636480554,4.149846089259128,3.41064928837189,4.02370285987854,0.74,8.3175,11.24,ន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A25,pure_khmer,medium,0.8245614035087719,2.983447551727295,3.4795168811720805,4.194135491666735,3.2413069233917953,3.9478986263275146,0.7407,8.1481,11.0,ន្លារបស់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រ�
A26,pure_khmer,long_complex,0.8190954773869347,2.638727903366089,3.6314751065111297,3.8136169232603985,3.2118759045091188,3.9447267736707414,0.7419,12.2858,16.56,ដែលក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្�
A27,pure_khmer,long_complex,0.8198757763975155,2.5974955558776855,3.6277837058269164,4.2000834392481705,3.4372438442302142,3.8429655688149587,0.7395,12.5419,16.96,ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្�
A28,pure_khmer,long_complex,0.7724867724867724,3.0888490676879883,3.5128817538310773,4.173507278964477,3.280983124065906,4.142389161246164,0.7417,11.8963,16.04,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A29,pure_khmer,long_complex,0.7921348314606742,3.100827932357788,3.7204252598612144,4.2081451888410255,3.507063783307798,4.009516000747681,0.7427,10.8441,14.6,បាន្តែលក្នេះ បាន្តែលក្នេះ បាន្តែលក្នេះ បាន្តែលក្នេះ បាន្តែលក្នេះ បាន្តែលក្នេះ បាន្តែលក្នេះ បាន្តែលក�
A30,pure_khmer,long_complex,0.7904191616766467,2.6272506713867188,3.586974790667978,3.4608625090052647,2.9956532540832224,3.5885464463915144,0.7401,12.2857,16.6,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A31,pure_khmer,long_complex,0.8269230769230769,3.110354423522949,3.587373303452003,4.203583074864508,3.376443362659403,4.023711363474528,0.7404,11.2239,15.16,ដែលការបស់ព្លារបស់ព្លារបស់ព្លារបស់ព្លារបស់ព្លារបស់ព្លារបស់ព្លារបស់ព្លារបស់ព្លារបស់ព្លារបស់ព្លារបស់ព�
A32,pure_khmer,long_complex,0.7707006369426752,2.897902727127075,3.619806526366361,4.186635533568118,3.381915331578557,3.998468017578125,0.7407,10.8147,14.6,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
A33,pure_khmer,long_complex,0.803680981595092,2.696030616760254,3.6935951732239234,4.079157666503232,3.399466667270378,3.910142183303833,0.7422,10.094,13.6,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A34,pure_khmer,question,1.8604651162790697,2.2502806186676025,3.3413849666562054,3.0056118255562234,2.707000792887839,3.6971943378448486,0.7553,3.8972,5.16,ដែលក្នឹងស្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រ�
A35,pure_khmer,question,1.2096774193548387,2.819201707839966,3.642793114433156,4.084498207927961,3.380598205182644,3.980485439300537,0.7596,3.8588,5.08,ប្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A36,pure_khmer,question,1.5769230769230769,3.4177706241607666,3.485324643572696,4.1473932460563745,3.2523706703837787,4.137328624725342,0.7671,3.4672,4.52,ដែល្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រ
A37,pure_khmer,question,1.5263157894736843,2.5855820178985596,3.2417539893660665,3.571843416225727,2.644980660715259,3.8201867938041687,0.7702,3.2966,4.28,ដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែលក្នឹងដែ�
A38,pure_khmer,question,1.4210526315789473,3.003183603286743,3.4021569550697754,4.190264596907385,3.21894997362725,3.966555595397949,0.758,4.0931,5.4,ដែលក្នឹង ដែលកម្នឹង ដែលកម្នឹង ដែលកម្នឹង ដែលកម្នឹង ដែលកម្នឹង ដែលកម្នឹង ដែលកម្នឹង ដែលកម្នឹង ដែលកម្នឹង ដែលកម្
A39,pure_khmer,question,1.3333333333333333,3.055570125579834,3.4309142174740646,4.034247950320021,3.163645872141196,3.7788655757904053,0.7508,4.8053,6.4,ហើយន្តែលកម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រា�
A40,pure_khmer,question,2.0232558139534884,3.404764413833618,3.612170528189388,4.125557622870209,3.393439137452162,4.0278239250183105,0.7609,3.5003,4.6,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A41,pure_khmer,exclamatory,3.9166666666666665,2.983485221862793,3.580129399297231,3.0676859665386473,2.7719126389598463,3.225717544555664,0.79,2.212,2.8,រូវិត្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្
A42,pure_khmer,exclamatory,1.8863636363636365,3.012483596801758,3.401682615135618,4.070557543076634,3.140837224994536,3.648542563120524,0.7823,2.5348,3.24,ប្រាប់បាន់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់កា
A43,pure_khmer,exclamatory,2.742857142857143,1.9179322719573975,3.0706343381385497,2.706558604719829,2.274843318232964,2.958071231842041,0.7768,2.7033,3.48,សូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រ
A44,pure_khmer,exclamatory,2.3783783783783785,4.055109024047852,3.5626607487717337,4.194377696992222,3.35496911344625,3.898253631591797,0.7749,2.7896,3.6,ស្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A45,pure_khmer,exclamatory,1.2241379310344827,2.454570770263672,2.9874044361630956,3.200115783447531,2.4150584829951605,3.642582893371582,0.7579,4.0926,5.4,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
A46,pure_khmer,numbers_dates,0.9101123595505618,1.2814135551452637,2.6734597570663388,3.983772559772515,2.147683548676497,2.653791129589081,0.7415,6.4366,8.68,ខ្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប�
A47,pure_khmer,numbers_dates,1.0416666666666667,2.775696039199829,3.15301290961711,4.1271308161847795,2.7259048126521304,3.3534440398216248,0.7477,5.1444,6.88,ដែលក្នាប់ប្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្
A48,pure_khmer,numbers_dates,1.1643835616438356,2.5411715507507324,3.3728551731039276,3.3916260924605943,2.7916218159140223,3.139631907145182,0.7512,4.7474,6.32,ខ្លាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុ�
A49,pure_khmer,numbers_dates,0.896551724137931,3.7424252033233643,3.683659133226757,4.19235953462533,3.4869822941786683,4.334468960762024,0.7496,5.0074,6.68,នោយក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្នៅក្
A50,pure_khmer,numbers_dates,0.797979797979798,3.136195421218872,3.464162910273458,4.049649115184015,3.199353356383841,3.798169493675232,0.7405,8.2342,11.12,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B01,code_switched,single_word,0.9186046511627907,2.6425414085388184,3.5276966853793987,3.53694077726469,2.906050008409737,3.839100440343221,0.7432,5.8862,7.92,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B02,code_switched,single_word,1.103896103896104,2.853299617767334,3.6369664756664104,4.124070564215813,3.380287201092025,4.031613409519196,0.7477,5.0545,6.76,បាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន
B03,code_switched,single_word,0.9425287356321839,3.0550975799560547,3.5253701497040373,4.199672413368765,3.327855065879973,4.02455472946167,0.7359,8.0066,10.88,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B04,code_switched,single_word,0.9876543209876543,2.7575631141662598,3.3457490021840783,4.0592756442450435,3.094056790087067,4.157512187957764,0.7416,6.111,8.24,ខ្លាប់ក្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប្រូ�
B05,code_switched,single_word,1.891304347826087,3.5330872535705566,3.537714924103841,4.149231049197198,3.302765982465478,3.971494674682617,0.7519,4.1808,5.56,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B06,code_switched,single_word,1.5614035087719298,2.353001832962036,2.862330586889969,4.064866417872684,2.3920863319900945,3.10168194770813,0.7596,3.9194,5.16,ដែលក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្�
B07,code_switched,single_word,1.1643835616438356,3.1428542137145996,3.5042314901289737,3.88817907169523,3.170777781987144,3.579624070061578,0.7396,6.6565,9.0,ខ្លាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុ�
B08,code_switched,single_word,0.9186046511627907,3.3949174880981445,3.477187025278871,4.149610610378462,3.2801677714607287,4.132113456726074,0.7454,5.546,7.44,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B09,code_switched,single_word,1.0138888888888888,3.0467240810394287,3.635846925847273,4.184145645320426,3.4223922037486325,3.857086045401437,0.7417,6.1415,8.28,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B10,code_switched,single_word,1.0,1.4648640155792236,3.344379519197337,2.4817900097591243,2.295385273279026,3.6715412934621177,0.75,4.8302,6.44,បង្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រាប់ព្រា�
B11,code_switched,single_word,1.0,3.6277265548706055,3.3607672070903467,4.1683404915543765,3.103691803601879,3.6442921638488768,0.7464,5.3146,7.12,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B12,code_switched,single_word,1.6428571428571428,2.988401412963867,3.1867478400403964,3.74454272196565,2.7586531018759888,3.4100609719753265,0.7689,3.3526,4.36,ខ្លាប់ការបស់បានប្រាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការ
B13,code_switched,single_word,1.4285714285714286,3.3633713722229004,3.474881407794138,4.107733832415539,3.218853159139514,4.10561466217041,0.7585,4.0351,5.32,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
B14,code_switched,single_word,1.2238805970149254,3.268922805786133,3.3995149850985413,4.1594156779353675,3.176454446588548,4.18430757522583,0.755,4.3792,5.8,បាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន
B15,code_switched,single_word,1.265625,3.4899585247039795,3.546260303849796,3.94767933458893,3.2071254699187675,4.006758689880371,0.7608,3.895,5.12,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B16,code_switched,short_phrase,1.1176470588235294,2.8795688152313232,2.9103349939560905,3.5982435137816644,2.4574470265704518,3.8052271604537964,0.7547,4.3775,5.8,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B17,code_switched,short_phrase,0.975,2.5141916275024414,3.6035276103156506,4.194649314352817,3.345913085190011,3.941634694735209,0.7441,5.6256,7.56,ខ្លាប់ក្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
B18,code_switched,short_phrase,1.0,3.1064140796661377,3.2196468757552785,3.8787706653484224,2.925996924607315,3.993372142314911,0.7493,4.9453,6.6,ន្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្លារបស់ខ្�
B19,code_switched,short_phrase,0.9767441860465116,1.9074829816818237,3.5963909544555603,2.772147657021525,2.7004142592369194,3.018655776977539,0.7397,6.7459,9.12,ខ្លាប់ក្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
B20,code_switched,short_phrase,0.9512195121951219,2.5261619091033936,3.411176732880442,4.153186244663598,3.1597324299421885,3.7497105995814004,0.7443,5.6266,7.56,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B21,code_switched,short_phrase,0.9764705882352941,3.362753391265869,3.722487663610771,4.2507123292059985,3.534997675088839,4.22635539372762,0.7515,4.6596,6.2,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B22,code_switched,short_phrase,1.2602739726027397,2.5031015872955322,3.380649125280015,3.3890110944920826,2.68702340145708,2.882559967041016,0.7449,5.4827,7.36,ជាស្លាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្�
B23,code_switched,short_phrase,0.8365384615384616,3.4691450595855713,3.695789397992428,4.168802378024864,3.4847693674350033,4.141536712646484,0.7374,7.7274,10.48,ខ្លាប់ក្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
B24,code_switched,short_phrase,1.2058823529411764,2.3476526737213135,3.4034892323841675,4.136107651704257,3.192058253055363,3.7082703908284507,0.7526,4.6361,6.16,ន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B25,code_switched,short_phrase,0.7757009345794392,3.4315340518951416,3.5050846823580244,3.676887174937844,3.011961017784573,4.229529993874686,0.7424,6.2959,8.48,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B26,code_switched,short_phrase,0.8817204301075269,3.3112728595733643,3.648702597365342,4.202942764199218,3.4327229553822467,4.164872305733817,0.7433,5.9463,8.0,ខ្លាប់ក្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
