id,group,category,cer,utmos,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,dnsmos_p808,rtf,synth_seconds,audio_seconds,transcript
A11,pure_khmer,medium,0.8095238095238095,2.4332687854766846,3.512805763085146,4.0694335097000005,3.22585275407868,3.6387343406677246,1.3862,7.0975,5.12,បង្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រា�
A12,pure_khmer,medium,1.103896103896104,2.9264590740203857,3.446910541028087,4.051362718540286,3.1418872357936163,3.690715471903483,1.3861,8.6491,6.24,ខ្លាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុ�
A13,pure_khmer,medium,0.9746835443037974,1.8427058458328247,3.470121055223174,4.149363803434027,3.2527246419346434,3.5338159799575806,1.3857,8.2035,5.92,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A14,pure_khmer,medium,1.0405405405405406,2.619058132171631,3.0026904195495345,3.587344073889242,2.5257168338872993,3.7085704803466797,1.3821,6.8552,4.96,ន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A15,pure_khmer,medium,0.9263157894736842,2.9937632083892822,3.6177972305141335,4.155196472155097,3.3869313040680264,3.8645983934402466,1.3891,8.0009,5.76,បង្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រា�
A16,pure_khmer,medium,0.9247311827956989,2.1916980743408203,3.4867931376540255,4.100141282954843,3.241217448990768,3.468347692489624,1.3914,10.2407,7.36,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
A17,pure_khmer,medium,0.7752808988764045,2.7362184524536133,3.1339686129835393,3.806940433915994,2.762319376829204,3.9003260135650635,1.3905,9.3441,6.72,ស្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A18,pure_khmer,medium,0.8210526315789474,2.4645252227783203,3.1193582221813694,3.8536108587327083,2.829558846621136,3.7327396869659424,1.3892,8.2241,5.92,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A19,pure_khmer,medium,0.8061224489795918,2.424243927001953,3.3609389952620585,4.084330490794516,3.1119473906912605,3.596972942352295,1.3914,9.5727,6.88,ខ្លាក្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប�
A20,pure_khmer,medium,0.7941176470588235,2.4823389053344727,3.451056831868968,4.018045936086648,3.169643372252366,3.7520446300506594,1.3923,10.0243,7.2,ខ្លាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុ�
A21,pure_khmer,medium,0.9411764705882353,2.661508083343506,3.604358385622273,3.9051755155362873,3.2111837304388926,3.4550459384918213,1.3862,6.432,4.64,បង្រាប់ទាំពិត្រាប់ទាំពិត្រាប់ទាំពិត្រាប់ទាំពិត្រាប់ទាំពិត្រាប់ទាំពិត្រាប់ទាំពិត្រាប់ទាំពិត្រាប់ទា�
A22,pure_khmer,medium,0.89,3.2130508422851562,3.678773773979145,4.187670688492478,3.4735081540538975,3.9845819075902305,1.393,10.9211,7.84,ដែល្រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រាប់រា�
A23,pure_khmer,medium,0.8876404494382022,2.702221632003784,3.365567674831933,3.843220541578424,2.9548977688795204,3.6551491419474282,1.3897,8.4492,6.08,ខ្លាប់ក្នាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
A24,pure_khmer,medium,0.7345132743362832,2.420043706893921,3.5250293934857275,4.04151957412442,3.203741737686836,3.6785536289215086,1.3938,10.2581,7.36,ន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A25,pure_khmer,medium,0.8333333333333334,2.446895122528076,3.5974879038001375,4.0143491959555035,3.304536638692228,3.613705205917358,1.3936,10.0337,7.2,ដែលក្នឹងស្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រ�
A26,pure_khmer,long_complex,0.7638190954773869,2.3518946170806885,3.5439742322819576,4.048824181955561,3.245529450205465,3.9704271157582602,1.4037,17.743,12.64,ដែល្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រ
A27,pure_khmer,long_complex,0.8012422360248447,2.358386516571045,3.3727448346327016,3.978771384209762,3.097983854561651,3.5169345438480377,1.4004,12.0991,8.64,នាក្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រ�
A28,pure_khmer,long_complex,0.7354497354497355,1.6570802927017212,3.582576444300489,4.0394923276431856,3.3000387180113187,3.466723382472992,1.4032,18.634,13.28,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A29,pure_khmer,long_complex,0.7808988764044944,2.1850037574768066,3.657303379212479,4.083689082532719,3.3911767168215268,3.826891819636027,1.403,17.0605,12.16,ដែលក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្�
A30,pure_khmer,long_complex,0.7904191616766467,2.059950351715088,3.450307926643441,4.11259900366509,3.2104877861231587,3.6091095606486,1.4019,17.4951,12.48,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A31,pure_khmer,long_complex,0.7692307692307693,2.2330753803253174,3.4448922052986806,4.043185225459153,3.1703437882545282,3.6818884015083313,1.4015,18.8362,13.44,បង្រីប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់�
A32,pure_khmer,long_complex,0.7643312101910829,2.8012170791625977,3.688701767114119,4.155808717802563,3.4463383999066335,3.6436537504196167,1.4013,15.6949,11.2,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
A33,pure_khmer,long_complex,0.8220858895705522,2.724851131439209,3.5840248868032014,4.144574857903128,3.339109823278402,3.807185093561808,1.4018,16.8221,12.0,ដែលក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្�
A34,pure_khmer,question,2.0697674418604652,2.541046380996704,3.2222228229560836,3.6036438290502866,2.6713118804706326,3.3504153887430825,1.363,4.1435,3.04,ខ្លាប់ការបស់ពីស្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការប
A35,pure_khmer,question,1.435483870967742,2.448190927505493,3.5137372995971337,3.8560614161565607,3.0832214532810656,3.189619302749634,1.3753,5.2813,3.84,ហើយក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្ន
A36,pure_khmer,question,1.5961538461538463,2.1993188858032227,3.129882063299804,3.319072470367086,2.5069308357703908,3.205644190311432,1.3683,4.5975,3.36,ខ្លាប់ព្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប់ខ្លាប�
A37,pure_khmer,question,1.2982456140350878,2.9815244674682617,3.484633695599041,3.499925002293866,2.8652175807813207,3.4063232421875,1.3709,4.8256,3.52,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
A38,pure_khmer,question,1.4385964912280702,2.5363149642944336,2.894250029225151,3.6853562933646713,2.583250813662396,3.255247783660889,1.3723,5.0501,3.68,ស្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A39,pure_khmer,question,1.3666666666666667,2.4874444007873535,3.339007393867275,3.5906755851299814,2.780900993574582,3.275363063812256,1.3722,4.8303,3.52,ដែល្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រ
A40,pure_khmer,question,2.0232558139534884,2.5634217262268066,3.2834911416601527,3.955768643421351,2.9843299152268004,3.268604040145874,1.3553,3.4696,2.56,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A41,pure_khmer,exclamatory,1.375,2.238016366958618,2.9399996603855425,3.1740359395423585,2.21364277068721,2.71062695980072,1.2988,1.8703,1.44,បាន្លាប់ប្រូវប្រូវប្រូវប្រូវប្រូវប្រូវប់
A42,pure_khmer,exclamatory,1.7954545454545454,2.085014820098877,2.3199330402747482,3.6129701626990105,2.008933863313336,3.101544976234436,1.3491,3.0219,2.24,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A43,pure_khmer,exclamatory,2.5142857142857142,1.596940040588379,3.3129960007648127,4.006651424562925,3.0400970513597847,2.7946649392445884,1.3601,4.3523,3.2,ល្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប�
A44,pure_khmer,exclamatory,2.4324324324324325,2.450305700302124,3.216915215409512,3.8860701624928886,2.912783095673447,3.210486729939779,1.3579,4.128,3.04,ប្រូប្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក�
A45,pure_khmer,exclamatory,1.2758620689655173,2.2480921745300293,3.377036634608075,4.131531451523268,3.141914352181362,3.624603033065796,1.3723,5.0502,3.68,ខ្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប�
A46,pure_khmer,numbers_dates,0.9550561797752809,3.2163875102996826,3.5366303477636065,4.160517275529028,3.3149052735294418,3.6888309319814048,1.3913,8.9042,6.4,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
A47,pure_khmer,numbers_dates,1.0416666666666667,2.9111502170562744,3.2049614213881252,4.082276406181724,2.9738894117990027,3.6385209560394287,1.3846,7.5321,5.44,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
A48,pure_khmer,numbers_dates,1.1643835616438356,2.1371970176696777,2.9047006593468674,2.9872202848307716,2.155535933836523,3.047928730646769,1.3767,5.2866,3.84,ខ្លាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុ�
A49,pure_khmer,numbers_dates,0.9885057471264368,2.4570884704589844,3.3651103196861603,3.998956290037611,3.042089241805242,3.7031230131785073,1.389,8.4448,6.08,ជាក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូ
A50,pure_khmer,numbers_dates,0.9090909090909091,2.253767251968384,3.3872730485578018,3.844083592143587,2.9976162607570673,3.449291944503784,1.3878,7.3276,5.28,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
B01,code_switched,single_word,1.0348837209302326,2.5744035243988037,3.5383426393985555,4.028870435529447,3.2305762596704413,3.555748701095581,1.3837,7.5272,5.44,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
B02,code_switched,single_word,0.935064935064935,2.599820375442505,3.1554283505831426,3.849679135298805,2.8270075732206226,3.6681642532348633,1.3823,7.5197,5.44,បង្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រា�
B03,code_switched,single_word,0.9425287356321839,2.3104348182678223,3.2911877401009995,3.8253408035352665,2.9004967728335287,3.468783378601074,1.3832,7.3035,5.28,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B04,code_switched,single_word,1.0,2.319000720977783,3.482268129099782,4.096577289686455,3.2153480083427795,3.5633645057678223,1.3807,6.6275,4.8,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
B05,code_switched,single_word,1.8695652173913044,1.6685255765914917,3.2209712001519555,3.361280131113663,2.541132957728706,3.0226590633392334,1.3515,3.676,2.72,ដែលក្នឹងក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រ�
B06,code_switched,single_word,1.4210526315789473,2.64094877243042,3.504423707237325,4.0552175547864335,3.204286467900889,3.6209163665771484,1.3722,5.4888,4.0,ហើយម្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្�
B07,code_switched,single_word,1.0410958904109588,2.1483399868011475,3.4931056340971107,4.2150516527643465,3.2925298144099204,3.7123774588108063,1.3788,6.1769,4.48,ខ្លាប់ក្នាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B08,code_switched,single_word,0.9186046511627907,2.6339807510375977,3.3717164168867835,4.101114143425399,3.135942912878084,3.681664228439331,1.3811,6.6293,4.8,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B09,code_switched,single_word,0.9861111111111112,1.7603881359100342,3.2027836154407523,3.4007954139739467,2.5573517238184453,3.3578202724456787,1.3746,5.2785,3.84,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B10,code_switched,single_word,1.0256410256410255,1.7031002044677734,2.937617693514523,3.8576540205616485,2.650549092891704,3.307988405227661,1.3796,6.4013,4.64,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B11,code_switched,single_word,1.131578947368421,1.7192399501800537,3.1706604004877397,3.13940928623638,2.4673357657063746,3.6009546518325806,1.3839,7.971,5.76,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
B12,code_switched,single_word,1.4821428571428572,2.8266043663024902,3.2880127118843694,3.9759819778338708,3.0039141619969207,3.240338444709778,1.3608,3.9192,2.88,ន្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប់ព្លាប�
B13,code_switched,single_word,1.380952380952381,2.1687092781066895,3.0551156592269564,3.8634245358759856,2.7300271581223807,3.254265387852987,1.3648,4.3675,3.2,លាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន្តាន
B14,code_switched,single_word,1.2388059701492538,2.5694162845611572,3.3708105410347518,4.009743526774975,3.0651258542706405,3.692838668823242,1.3789,6.6188,4.8,បាន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រ�
B15,code_switched,single_word,1.390625,2.6917741298675537,3.440192894499695,3.9758862915339854,3.1420174674615167,3.4538091719150543,1.3773,6.1704,4.48,ខ្លាប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប�
B16,code_switched,short_phrase,1.2352941176470589,2.264430284500122,3.5575230043659847,4.084859777159477,3.2782611259605603,3.7781271934509277,1.3772,6.1701,4.48,ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្នឹង ដែលក្�
B17,code_switched,short_phrase,0.975,2.4138739109039307,3.401182583057878,4.005873489198439,3.107341743459939,3.4330689907073975,1.3843,8.1949,5.92,ខ្លាប់ក្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
B18,code_switched,short_phrase,0.9411764705882353,3.0696918964385986,3.5051916949889614,3.8702990650883002,3.062978231443611,3.6515963077545166,1.3802,6.625,4.8,ដែលក្នុងប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រ�
B19,code_switched,short_phrase,0.9767441860465116,2.0936126708984375,2.765794460452069,3.949297747850605,2.5286405607840354,3.608312249183655,1.3842,7.7515,5.6,ខ្លាប់ក្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
B20,code_switched,short_phrase,1.0609756097560976,1.5309815406799316,3.0805328762978204,4.045125733859916,2.8499692481955705,2.850951164960861,1.3771,5.9491,4.32,ដែលក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្�
B21,code_switched,short_phrase,1.0588235294117647,2.489501476287842,3.240608227977746,3.395121374012642,2.6313631875835526,3.3615005016326904,1.3812,6.851,4.96,ខ្លាប់ក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹងក្នឹ�
B22,code_switched,short_phrase,1.1369863013698631,2.229480743408203,3.2876055009555225,3.8870478384304548,2.916351445113179,3.6456305980682373,1.3791,6.6198,4.8,ដែលក្នាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្
B23,code_switched,short_phrase,0.9230769230769231,2.3841240406036377,3.441350102505838,4.065152027061559,3.172440580378994,3.614436308542887,1.3898,8.8944,6.4,ខ្លាប់ក្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងកម្នឹងក
B24,code_switched,short_phrase,1.2794117647058822,2.799112558364868,3.370288449912159,4.018733555036685,3.0840953520926178,3.61617711186409,1.3776,6.1715,4.48,បង្រាប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប់ការប
